index,code,year,period,id,Country,population,tourists,venue,rate,food,glass,metal,other,paper,plastic,leather,green_waste,waste_recycling,polution
15264,EEA_3161-03-3,2009,2009-01--2009-12,FRGR0126C,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.5498863241179064
15267,EEA_31615-01-7,2009,2009-01--2009-12,FRGR0131,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,2.3750443496200973
15278,EEA_31615-01-7,2009,2009-01--2009-12,FRCR338,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.9717630638444168
15333,EEA_3161-02-2,2010,2010-01--2010-12,UKSC005603,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,2.195300505273946
15336,EEA_31615-01-7,2010,2010-01--2010-12,UKSC005950,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,2.072958069321974
15337,EEA_3161-02-2,2010,2010-01--2010-12,UKSC005950,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,2.04780896565506
15346,EEA_3161-02-2,2010,2010-01--2010-12,FRAR43,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,2.3046130353282828
15359,EEA_3161-02-2,2010,2010-01--2010-12,FRGR0054,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.279666375895099
15393,EEA_31615-01-7,2009,2009-01--2009-12,FRFR671,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.477009910849731
15409,EEA_3161-03-3,2009,2009-06--2009-08,FRFR318A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.6241544876444065
15441,EEA_31615-01-7,2009,2009-01--2009-12,UKGB108048001270,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,1.7145489969865748
15447,EEA_3161-02-2,2009,2009-01--2009-12,UKSC020165,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,0.1019246197219254
15480,EEA_3161-02-2,2009,2009-01--2009-12,UKSC020110,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,0.0654131385482321
15500,EEA_3161-05-5,2009,2009-01--2009-12,FRGR1245,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.4199365564253404
15501,EEA_3161-05-5,2009,2009-01--2009-12,FRGR0370,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.970460684709468
15510,EEA_31615-01-7,2009,2009-01--2009-12,FRGR0375,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.285147179114933
15525,EEA_31615-01-7,2009,2009-01--2009-12,FRDR599,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.5071327245052804
15529,EEA_3161-02-2,2009,2009-01--2009-12,FRDR648B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.183982319385614
15548,EEA_31615-01-7,2009,2009-01--2009-12,FRGR1534,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.357050909150222
15575,EEA_3161-05-5,2009,2009-01--2009-12,FRDR648B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.1916896746121015
15577,EEA_3161-05-5,2009,2009-01--2009-12,FRDR647,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.1707282781410384
15593,EEA_31615-01-7,2009,2009-01--2009-12,FRDR10142,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.7962244861872134
15598,EEA_3161-02-2,2009,2009-01--2009-12,FRDR647,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.160425223768407
15599,EEA_3161-05-5,2009,2009-01--2009-12,FRDR10142,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.7245168508683766
15643,EEA_3161-02-2,2010,2010-01--2010-12,UKSC020637,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,0.1227484652590534
15652,EEA_31615-01-7,2010,2010-01--2010-12,UKSC020057,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,0.2285688079592742
15653,EEA_3161-02-2,2010,2010-01--2010-12,UKSC020057,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,0.0612832284168984
15688,EEA_3161-02-2,2009,2009-01--2009-12,SE631940-152245,Sweden,24.98149812182369,4303307.0,0.0,0.0,23.34,9.15,9.2,0.0,36.4,6.58,0.0,15.33,32.37,0.0657877405380031
15710,EEA_31615-01-7,2009,2009-01--2009-12,SE631940-152245,Sweden,24.98149812182369,4303307.0,0.0,0.0,23.34,9.15,9.2,0.0,36.4,6.58,0.0,15.33,32.37,0.4855078157817008
15714,EEA_3161-01-1,2010,2010-01--2010-12,ES13259,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,3.149881524808801
15715,EEA_3161-05-5,2010,2010-01--2010-12,ES13259,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,2.9651287257558137
15735,EEA_3161-02-2,2008,2008-01--2008-12,UKGB109054043960,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,2.0204436429067325
15740,EEA_3161-02-2,2006,2006-01--2006-12,UKGB106039023232,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,2.133130401906915
15758,EEA_3161-02-2,2008,2008-01--2008-12,UKGB105033037500,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,2.667228206581955
15769,EEA_3161-02-2,2006,2006-01--2006-12,UKGB109054043960,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,2.04550723084689
15781,EEA_3161-02-2,2007,2007-01--2007-12,UKGB109054043960,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,2.2778189276987404
15797,EEA_3161-02-2,2006,2006-01--2006-12,UKGB105033037500,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,2.197316795306234
15821,EEA_3161-05-5,2008,2008-01--2008-12,FRGR0007F,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.5355329965861284
15826,EEA_3161-01-1,2008,2008-01--2008-12,FRGR0543,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.6720936011493326
15829,EEA_3161-05-5,2008,2008-01--2008-12,FRGR0544,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.5744157330897162
15833,EEA_31615-01-7,2008,2008-01--2008-12,FRGR0546,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.889729744203583
15834,EEA_3161-01-1,2008,2008-01--2008-12,FRGR0548,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.8109302162163288
15842,EEA_31615-01-7,2008,2008-01--2008-12,FRGR0544,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.8590566816752276
15843,EEA_3161-02-2,2008,2008-01--2008-12,FRGR0544,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.5566023767720332
15846,EEA_3161-03-3,2008,2008-01--2008-12,FRGR0546,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.8135756029821715
15862,EEA_3161-02-2,2008,2008-01--2008-12,FRGR0546,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.673366247445977
15885,EEA_3161-03-3,2008,2008-01--2008-12,FRGR0574,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.6960330125384023
15886,EEA_3161-02-2,2008,2008-01--2008-12,FRGR0574,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.9770280681133383
15888,EEA_3161-01-1,2008,2008-01--2008-12,FRGR0544,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.9839493803479696
15890,EEA_3161-01-1,2009,2009-01--2009-12,FRGR0534,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.8614839038288724
15893,EEA_3161-03-3,2009,2009-01--2009-12,ES014MSPFES-014-MR-204-000-05-00,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,0.0695260626486103
15902,EEA_3161-05-5,2009,2009-01--2009-12,ES014MSPFES-014-NR-111-025-02-02,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,0.9064019991237848
15903,EEA_31615-01-7,2009,2009-01--2009-12,ES014MSPFES-014-NR-111-025-02-02,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,0.9862271580733188
15904,EEA_3161-02-2,2009,2009-01--2009-12,ES014MSPFES-014-NR-111-025-02-02,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,0.9231868985619964
15906,EEA_3161-03-3,2009,2009-01--2009-12,FRGR0513,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.7492108286958757
15914,EEA_3161-05-5,2009,2009-01--2009-12,ES10358,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,0.3850582983305017
15929,EEA_3161-01-1,2009,2009-01--2009-12,FRCR212,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.6815415955291307
15931,EEA_3161-02-2,2010,2010-01--2010-12,FRAR50,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,2.2626855895147284
15946,EEA_31615-01-7,2010,2010-01--2010-12,FI02_021_Y01,Finland,18.1485472672831,2147000.0,0.0,0.0,35.88,9.24,1.7,13.13,37.83,1.45,0.0,0.0,28.12,0.561043339926608
15953,EEA_3161-05-5,2010,2010-01--2010-12,FI02_021_Y01,Finland,18.1485472672831,2147000.0,0.0,0.0,35.88,9.24,1.7,13.13,37.83,1.45,0.0,0.0,28.12,0.2183319943169877
15957,EEA_3161-05-5,2010,2010-01--2010-12,FI04_331_Y01,Finland,18.1485472672831,2147000.0,0.0,0.0,35.88,9.24,1.7,13.13,37.83,1.45,0.0,0.0,28.12,0.0832375985700556
15983,EEA_31615-01-7,2010,2010-01--2010-12,FI04_331_Y01,Finland,18.1485472672831,2147000.0,0.0,0.0,35.88,9.24,1.7,13.13,37.83,1.45,0.0,0.0,28.12,0.3184537311185346
15984,EEA_3161-02-2,2010,2010-01--2010-12,FI04_331_Y01,Finland,18.1485472672831,2147000.0,0.0,0.0,35.88,9.24,1.7,13.13,37.83,1.45,0.0,0.0,28.12,0.0792731808945078
15993,EEA_3161-02-2,2010,2010-01--2010-12,FRAR10,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,2.2052379399677053
16076,EEA_3161-03-3,2009,2009-01--2009-12,FRGR0414,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.5587422636670215
16077,EEA_3161-02-2,2009,2009-01--2009-12,FRGR0414,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.8809495237005316
16088,EEA_3161-03-3,2009,2009-01--2009-12,ES080MSPF18-28,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,0.136539364138827
16099,EEA_31615-01-7,2009,2009-01--2009-12,FRHR254,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,2.1998810457974285
16137,EEA_31615-01-7,2009,2009-01--2009-12,FRHR259,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,2.2860796240921597
16174,EEA_3161-05-5,2010,2010-01--2010-12,ES12179,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,0.8045543781340764
16175,EEA_31615-01-7,2010,2010-01--2010-12,ES12179,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,1.2039628042759356
16176,EEA_3161-02-2,2010,2010-01--2010-12,ES12179,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,0.6811758087787253
16179,EEA_3161-05-5,2010,2010-01--2010-12,ES030MSPF0712010,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,0.0967636684323079
16184,EEA_3161-05-5,2010,2009-12--2010-02,FI18_011_Y01,Finland,18.1485472672831,2147000.0,0.0,0.0,35.88,9.24,1.7,13.13,37.83,1.45,0.0,0.0,28.12,1.311974828127214
16193,EEA_3161-01-1,2010,2010-01--2010-12,ES030MSPF0712010,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,0.4855078157817008
16197,EEA_3161-02-2,2010,2009-12--2010-02,FI18_011_Y01,Finland,18.1485472672831,2147000.0,0.0,0.0,35.88,9.24,1.7,13.13,37.83,1.45,0.0,0.0,28.12,1.2029723039923526
16249,EEA_31615-01-7,2009,2009-01--2009-12,FRFR506,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.8638641639957647
16252,EEA_31615-01-7,2009,2009-01--2009-12,FRFR348,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.6888780809077379
16266,EEA_31615-01-7,2009,2009-01--2009-12,FRFR83A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.8355534497062593
16268,EEA_3161-05-5,2009,2009-01--2009-12,FRFR506,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.7616232518620163
16276,EEA_3161-02-2,2009,2009-01--2009-12,FRFR348,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.5547353264054036
16289,EEA_3161-05-5,2010,2010-01--2010-12,ES11415,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,0.1564052791641357
16295,EEA_3161-02-2,2009,2009-01--2009-12,UKSC006320,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,0.983650270198428
16300,EEA_3161-02-2,2009,2009-01--2009-12,UKSC004734,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,0.1030077500742291
16315,EEA_3161-03-3,2009,2009-01--2009-12,LVG215,Latvia,30.99347056931489,1136923.0,0.0,22.19835662841796,46.7,21.4,2.6,9.7,6.1,7.7,3.6,0.0,21.23,0.4553131252522001
16323,EEA_31615-01-7,2009,2009-01--2009-12,UKSC006320,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,1.0888312768130044
16330,EEA_31615-01-7,2009,2009-01--2009-12,LVG253,Latvia,30.99347056931489,1136923.0,0.0,22.19835662841796,46.7,21.4,2.6,9.7,6.1,7.7,3.6,0.0,21.23,0.7285143243972366
16332,EEA_31615-01-7,2009,2009-01--2009-12,LVL100SP,Latvia,30.99347056931489,1136923.0,0.0,22.19835662841796,46.7,21.4,2.6,9.7,6.1,7.7,3.6,0.0,21.23,1.782831399021713
16333,EEA_3161-02-2,2009,2009-01--2009-12,LVL100SP,Latvia,30.99347056931489,1136923.0,0.0,22.19835662841796,46.7,21.4,2.6,9.7,6.1,7.7,3.6,0.0,21.23,1.5802830086146056
16338,EEA_3161-05-5,2009,2009-01--2009-12,LVL100SP,Latvia,30.99347056931489,1136923.0,0.0,22.19835662841796,46.7,21.4,2.6,9.7,6.1,7.7,3.6,0.0,21.23,1.6093719102560045
16348,EEA_3161-02-2,2009,2009-01--2009-12,UKSC003806,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,0.7677907235557112
16367,EEA_31615-01-7,2009,2009-01--2009-12,UKSC020446,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,0.1511748277971178
16368,EEA_3161-02-2,2009,2009-01--2009-12,UKSC020446,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,0.0608128393965124
16369,EEA_3161-02-2,2010,2010-01--2010-12,ES030MSPF0522011,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,0.4688779959582252
16402,EEA_3161-03-3,2010,2010-01--2010-12,ES030MSPF0145011,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,0.1490232713924399
16424,EEA_3161-03-3,2009,2009-01--2009-12,ES030MSPF0145011,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,0.1403704528472759
16425,EEA_3161-02-2,2009,2009-01--2009-12,ES030MSPF0145011,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,0.0380662008064562
16436,EEA_3161-02-2,2009,2009-01--2009-12,FRDR2023,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.3977870403753571
16439,EEA_3161-01-1,2009,2009-01--2009-12,FRDR2001B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.6931471805599453
16440,EEA_3161-05-5,2009,2009-01--2009-12,FRDR2001B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.552359812615647
16482,EEA_3161-03-3,2009,2009-01--2009-12,FRHR235,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.775533294157893
16484,EEA_3161-05-5,2009,2009-01--2009-12,FRGR2060,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.2424037826438132
16491,EEA_3161-01-1,2009,2009-01--2009-12,FRHR241,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.2782625981693268
16501,EEA_3161-02-2,2009,2009-01--2009-12,FRGR0411B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.9851673299349468
16505,EEA_3161-02-2,2009,2009-01--2009-12,FRGR0413,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.0071619832881027
16508,EEA_31615-01-7,2009,2009-01--2009-12,FRHR239,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,2.050228979490286
16514,EEA_3161-03-3,2009,2009-01--2009-12,FRHR242,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.6646906056426186
16523,EEA_31615-01-7,2009,2009-01--2009-12,FRGR0419,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.1880232842687164
16525,EEA_31615-01-7,2009,2009-01--2009-12,FRGR0411B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.271377214876552
16530,EEA_3161-03-3,2009,2009-01--2009-12,FRHR241,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.262364264467491
16535,EEA_3161-03-3,2009,2009-01--2009-12,FRHR246A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.4756818525791712
16541,EEA_3161-05-5,2009,2009-01--2009-12,FRGR0419,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.7943671359168584
16544,EEA_3161-05-5,2009,2009-01--2009-12,FRGR0411B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.0025601670263309
16552,EEA_3161-03-3,2009,2009-01--2009-12,FRGR0419,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.7385649980885188
16553,EEA_3161-02-2,2009,2009-01--2009-12,FRGR0419,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.7641879536641971
16567,EEA_3161-01-1,2009,2009-01--2009-12,FRHR242,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.7884573603642703
16569,EEA_3161-01-1,2009,2009-01--2009-12,FRHR246A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.3801473001238744
16577,EEA_31615-01-7,2009,2009-01--2009-12,FRGR0443B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.7396272265305357
16581,EEA_31615-01-7,2009,2009-01--2009-12,FRGR2060,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.6444632990373416
16587,EEA_3161-02-2,2009,2009-01--2009-12,FRGR0422,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.913739480197466
16616,EEA_3161-05-5,2009,2009-01--2009-12,ES014MSPFES-014-NR-111-025-02-02,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,1.3949071642181132
16664,EEA_31615-01-7,2008,2008-01--2008-12,FRDR677,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.7241388700303573
16670,EEA_3161-02-2,2008,2008-01--2008-12,UKGB108048001270,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,1.696226431259361
16811,EEA_31615-01-7,2009,2009-01--2009-12,FRDR368A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.6759120045382407
16824,EEA_3161-05-5,2009,2009-01--2009-12,FRFR349B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.6969100919204733
16826,EEA_3161-02-2,2009,2009-01--2009-12,FRFR349B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.6871748818346424
16827,EEA_3161-02-2,2009,2009-01--2009-12,FRDR329B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.300698490132266
16832,EEA_3161-05-5,2009,2009-01--2009-12,FRDR319,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.5968251389961349
16848,EEA_3161-03-3,2009,2009-01--2009-12,FRFR100,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.6894317870254276
16864,EEA_3161-01-1,2009,2009-01--2009-12,FRDR323C,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.5207757565993372
16867,EEA_3161-01-1,2009,2009-01--2009-12,FRDR319,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.6931471805599453
16880,EEA_3161-05-5,2009,2009-01--2009-12,FRDR282,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.2184397055577244
